sample_index,time_s,V_raw,I_raw,T,V_corr_raw,V_corr_raw_ema50,V_corr_raw_ema200,V_corr_raw_ema800,I_raw_ema50,I_raw_ema200,absI_ema50,absI_ema200,SOC_fraction,profile,temperature_C,file_name,end_index,seed,SOC_true_window_endpoint,SOC_pred_window_endpoint,abs_error
8259,8340.247750000002,3.4646919,-1.2352061,25.0,3.5603225,3.5624611,3.565037,3.576775,-0.5698915,-0.44709703,0.6808965,0.60704434,0.2880513011561477,FUDS,25,NMC_25C_FUDS.csv,8259.0,1.0,0.2880513,0.2702489,0.017802417
8260,8341.247770000002,3.461778,-1.2608526,25.0,3.5602703,3.5624177,3.5650132,3.5767546,-0.58357346,-0.45115566,0.6923804,0.6103052,0.2878918637405598,FUDS,25,NMC_25C_FUDS.csv,8260.0,1.0,0.28789186,0.28090668,0.0069851875
8261,8342.263400000003,3.4519029,-1.3872792,25.0,3.5602126,3.562374,3.5649893,3.5767338,-0.5994879,-0.45582458,0.70614034,0.6141804,0.2877248078827762,FUDS,25,NMC_25C_FUDS.csv,8261.0,1.0,0.28772482,0.28564572,0.0020790994
8262,8343.278740000002,3.467444,-1.1542932,25.0,3.5601428,3.56233,3.564965,3.576713,-0.6104738,-0.4593082,0.71501434,0.6168742,0.2875506180808549,FUDS,25,NMC_25C_FUDS.csv,8262.0,1.0,0.28755063,0.28552338,0.0020272434
8263,8344.278870000002,3.490108,-0.83533716,25.0,3.5600688,3.5622852,3.5649407,3.5766923,-0.6149264,-0.46118367,0.7173969,0.6179638,0.2874080421249663,FUDS,25,NMC_25C_FUDS.csv,8263.0,1.0,0.28740805,0.2850425,0.0023655593
8264,8345.294710000002,3.5362453,-0.19272934,25.0,3.5599868,3.5622396,3.564916,3.5766714,-0.6065663,-0.45984474,0.70700777,0.61584294,0.2873106821242347,FUDS,25,NMC_25C_FUDS.csv,8264.0,1.0,0.2873107,0.28548193,0.0018287599
8265,8346.310250000002,3.5611758,0.14212026,25.0,3.5599093,3.5621936,3.564891,3.5766506,-0.5917413,-0.45684245,0.69582224,0.6134802,0.287293223039658,FUDS,25,NMC_25C_FUDS.csv,8265.0,1.0,0.28729323,0.28584626,0.0014469624
8266,8347.325880000004,3.705416,2.1418262,25.0,3.5598147,3.5621464,3.5648656,3.5766294,-0.5376131,-0.4438815,0.72445506,0.62110287,0.2873661230747782,FUDS,25,NMC_25C_FUDS.csv,8266.0,1.0,0.28736612,0.2860104,0.0013557076
8267,8348.341489999999,3.696836,1.9592302,25.0,3.559761,3.5620992,3.5648403,3.5766084,-0.48817226,-0.43189594,0.74890524,0.6277768,0.2876411492089538,FUDS,25,NMC_25C_FUDS.csv,8267.0,1.0,0.28764114,0.28593633,0.001704812
8268,8349.357110000004,3.6908462,1.8374995,25.0,3.5597327,3.5620522,3.5648148,3.5765874,-0.44212088,-0.4205773,0.77046084,0.63381034,0.2878938828688319,FUDS,25,NMC_25C_FUDS.csv,8268.0,1.0,0.2878939,0.2858737,0.0020201802
8269,8350.372730000003,3.6728768,1.5593612,25.0,3.5597246,3.5620062,3.5647893,3.5765662,-0.4024889,-0.41070232,0.78608215,0.63842654,0.2881256092492616,FUDS,25,NMC_25C_FUDS.csv,8269.0,1.0,0.2881256,0.28583935,0.0022862554
8270,8351.372760000006,3.6518319,1.2454623,25.0,3.5597327,3.5619612,3.5647643,3.5765452,-0.36985725,-0.40244216,0.7951785,0.64145416,0.288316363321164,FUDS,25,NMC_25C_FUDS.csv,8270.0,1.0,0.28831637,0.2858101,0.002506256
8271,8352.38837,3.6293297,0.9169341,25.0,3.5597537,3.5619175,3.5647392,3.5765243,-0.34437707,-0.39586174,0.79758936,0.6428281,0.288467720050954,FUDS,25,NMC_25C_FUDS.csv,8271.0,1.0,0.2884677,0.28553754,0.0029301643
8272,8353.403760000001,3.5640898,-1.92431e-05,25.0,3.5597901,3.5618753,3.5647144,3.5765033,-0.33755833,-0.39388746,0.78179646,0.6396221,0.2885553525361237,FUDS,25,NMC_25C_FUDS.csv,8272.0,1.0,0.28855535,0.28687754,0.0016778111
8273,8354.40382,3.5632803,-1.92431e-05,25.0,3.5598192,3.5618346,3.56469,3.5764825,-0.33087462,-0.39192304,0.76631624,0.63643205,0.2885553488270477,FUDS,25,NMC_25C_FUDS.csv,8273.0,1.0,0.28855535,0.2865705,0.0019848645
8274,8355.403940000004,3.5629566,-1.92431e-05,25.0,3.5598452,3.5617952,3.5646658,3.5764618,-0.32432324,-0.38996843,0.7511425,0.6332579,0.2885553446543372,FUDS,25,NMC_25C_FUDS.csv,8274.0,1.0,0.28855535,0.28636736,0.002187997
8275,8356.40397,3.5626328,-0.000199852,25.0,3.5598686,3.561757,3.564642,3.576441,-0.3179052,-0.38802445,0.7362729,0.63010055,0.2885553404816264,FUDS,25,NMC_25C_FUDS.csv,8275.0,1.0,0.28855535,0.2868428,0.0017125607
8276,8357.419570000005,3.562471,-1.92431e-05,25.0,3.5598905,3.5617201,3.5646183,3.5764203,-0.3116106,-0.38608927,0.72169405,0.626958,0.288555336308916,FUDS,25,NMC_25C_FUDS.csv,8276.0,1.0,0.28855532,0.2867895,0.0017658174
8277,8358.435210000003,3.562471,-1.92431e-05,25.0,3.5599122,3.5616844,3.5645947,3.5763998,-0.3054407,-0.3841637,0.70740396,0.6238311,0.2885553330634743,FUDS,25,NMC_25C_FUDS.csv,8277.0,1.0,0.28855532,0.28611067,0.0024446547
8278,8359.450830000002,3.562471,-1.92431e-05,25.0,3.5599337,3.5616498,3.5645716,3.576379,-0.29939294,-0.3822478,0.6933968,0.62071985,0.2885553265725914,FUDS,25,NMC_25C_FUDS.csv,8278.0,1.0,0.28855532,0.28711817,0.0014371574
8279,8360.450830000002,3.5626328,-1.92431e-05,25.0,3.559956,3.5616162,3.5645485,3.5763586,-0.29346493,-0.3803414,0.679667,0.6176241,0.2885553237907843,FUDS,25,NMC_25C_FUDS.csv,8279.0,1.0,0.28855532,0.28686816,0.0016871691
8280,8361.450850000001,3.562471,-1.92431e-05,25.0,3.559977,3.5615838,3.5645258,3.576338,-0.28765434,-0.37844455,0.66620904,0.61454374,0.2885553182271703,FUDS,25,NMC_25C_FUDS.csv,8280.0,1.0,0.28855532,0.28692088,0.0016344488
8281,8362.466400000005,3.562471,-1.92431e-05,25.0,3.559998,3.5615523,3.5645032,3.5763178,-0.28195876,-0.37655714,0.65301764,0.6114788,0.2885553117362872,FUDS,25,NMC_25C_FUDS.csv,8281.0,1.0,0.28855532,0.286832,0.0017233193
8282,8363.482060000002,3.562471,-1.92431e-05,25.0,3.560019,3.561522,3.5644808,3.5762973,-0.27637598,-0.37467915,0.64008737,0.60842913,0.2885553070999422,FUDS,25,NMC_25C_FUDS.csv,8282.0,1.0,0.2885553,0.28493297,0.0036223233
8283,8364.497640000001,3.5626328,-1.92431e-05,25.0,3.560041,3.5614927,3.5644586,3.576277,-0.27090377,-0.37281054,0.62741315,0.60539466,0.2885553029272316,FUDS,25,NMC_25C_FUDS.csv,8283.0,1.0,0.2885553,0.26500198,0.023553312
8284,8365.513230000004,3.5627947,-1.92431e-05,25.0,3.560064,3.5614643,3.5644367,3.5762568,-0.26553988,-0.37095124,0.61498994,0.6023754,0.288555300609059,FUDS,25,NMC_25C_FUDS.csv,8284.0,1.0,0.2885553,0.2640905,0.024464786
8285,8366.513330000002,3.5626328,-1.92431e-05,25.0,3.5600855,3.5614371,3.564415,3.5762367,-0.26028222,-0.3691012,0.6028127,0.5993711,0.2885552959727141,FUDS,25,NMC_25C_FUDS.csv,8285.0,1.0,0.2885553,0.28174725,0.0068080425
8286,8367.528559999999,3.5627947,-0.000199852,25.0,3.5601084,3.5614107,3.5643935,3.5762165,-0.25513226,-0.3672613,0.59088016,0.59638274,0.2885552913363689,FUDS,25,NMC_25C_FUDS.csv,8286.0,1.0,0.2885553,0.28655937,0.0019959211
8287,8368.52891,3.5627947,-1.92431e-05,25.0,3.5601308,3.5613854,3.5643723,3.5761964,-0.25008067,-0.36542967,0.57918036,0.59340835,0.2885552857727548,FUDS,25,NMC_25C_FUDS.csv,8287.0,1.0,0.2885553,0.28719118,0.0013641119
8288,8369.54451,3.5627947,-1.92431e-05,25.0,3.5601532,3.561361,3.5643513,3.5761764,-0.24512912,-0.36360717,0.5677122,0.5904488,0.2885552816000444,FUDS,25,NMC_25C_FUDS.csv,8288.0,1.0,0.2885553,0.28692695,0.0016283393
8289,8370.544520000003,3.5631185,-1.92431e-05,25.0,3.5601778,3.5613375,3.5643303,3.5761564,-0.24027562,-0.3617938,0.5564711,0.587504,0.2885552760364304,FUDS,25,NMC_25C_FUDS.csv,8289.0,1.0,0.28855526,0.28696117,0.0015940964
8290,8371.560080000003,3.5631185,-1.92431e-05,25.0,3.5602026,3.561315,3.5643098,3.5761364,-0.23551823,-0.3599894,0.54545265,0.5845739,0.2885552709364507,FUDS,25,NMC_25C_FUDS.csv,8290.0,1.0,0.28855526,0.28666124,0.001894027
8291,8372.560080000003,3.5631185,-1.92431e-05,25.0,3.560227,3.5612936,3.5642896,3.5761166,-0.23085505,-0.35819405,0.53465235,0.5816585,0.2885552672273747,FUDS,25,NMC_25C_FUDS.csv,8291.0,1.0,0.28855526,0.28628537,0.002269894
8292,8373.560089999999,3.5631185,-1.92431e-05,25.0,3.5602508,3.5612729,3.5642693,3.5760968,-0.22628419,-0.35640764,0.5240659,0.5787575,0.2885552616637606,FUDS,25,NMC_25C_FUDS.csv,8292.0,1.0,0.28855526,0.28708515,0.0014701188
8293,8374.575700000001,3.5632803,-1.92431e-05,25.0,3.5602765,3.561253,3.5642495,3.576077,-0.22180384,-0.35463017,0.51368904,0.57587105,0.2885552579546846,FUDS,25,NMC_25C_FUDS.csv,8293.0,1.0,0.28855526,0.28726995,0.0012853146
8294,8375.575770000003,3.5632803,-1.92431e-05,25.0,3.5603013,3.5612342,3.5642297,3.5760572,-0.2174122,-0.35286152,0.50351775,0.572999,0.2885552542456086,FUDS,25,NMC_25C_FUDS.csv,8294.0,1.0,0.28855526,0.28724584,0.0013094246
8295,8376.5913,3.5632803,-1.92431e-05,25.0,3.5603266,3.5612164,3.5642102,3.5760376,-0.21310754,-0.35110173,0.49354777,0.57014126,0.2885552496092634,FUDS,25,NMC_25C_FUDS.csv,8295.0,1.0,0.28855526,0.2869821,0.0015731752
8296,8377.591310000003,3.5632803,-1.92431e-05,25.0,3.560351,3.5611992,3.564191,3.576018,-0.20888811,-0.3493507,0.48377526,0.56729776,0.2885552454365528,FUDS,25,NMC_25C_FUDS.csv,8296.0,1.0,0.28855523,0.28665435,0.0019008815
8297,8378.60699,3.5634422,-1.92431e-05,25.0,3.5603771,3.561183,3.564172,3.5759985,-0.20475224,-0.3476084,0.47419626,0.56446844,0.2885552412638424,FUDS,25,NMC_25C_FUDS.csv,8297.0,1.0,0.28855523,0.28680727,0.0017479658
8298,8379.622520000004,3.5634422,-1.92431e-05,25.0,3.5604029,3.5611675,3.5641532,3.575979,-0.20069824,-0.3458748,0.4648069,0.5616532,0.2885552375547664,FUDS,25,NMC_25C_FUDS.csv,8298.0,1.0,0.28855523,0.28736177,0.0011934638
8299,8380.62253,3.5632803,-0.000199852,25.0,3.560427,3.561153,3.5641346,3.5759597,-0.19672811,-0.34415072,0.4556071,0.558853,0.2885552319911523,FUDS,25,NMC_25C_FUDS.csv,8299.0,1.0,0.28855523,0.2871297,0.0014255345
8300,8381.638210000005,3.563604,-1.92431e-05,25.0,3.5604537,3.5611389,3.5641162,3.5759401,-0.19283302,-0.34243435,0.44658583,0.55606574,0.2885552268911727,FUDS,25,NMC_25C_FUDS.csv,8300.0,1.0,0.28855523,0.28735787,0.0011973679
8301,8382.653770000004,3.563604,-1.92431e-05,25.0,3.5604804,3.561126,3.5640981,3.5759208,-0.18901505,-0.34072655,0.43774322,0.55329245,0.2885552245730002,FUDS,25,NMC_25C_FUDS.csv,8301.0,1.0,0.28855523,0.28745976,0.0010954738
8302,8383.669440000005,3.5634422,-1.92431e-05,25.0,3.5605052,3.5611136,3.5640802,3.5759017,-0.18527268,-0.3390273,0.42907572,0.550533,0.2885552204002896,FUDS,25,NMC_25C_FUDS.csv,8302.0,1.0,0.28855523,0.2875158,0.0010394454
8303,8384.685020000004,3.563766,-1.92431e-05,25.0,3.5605328,3.5611022,3.5640626,3.5758824,-0.18160442,-0.33733645,0.42057982,0.5477873,0.288555216227579,FUDS,25,NMC_25C_FUDS.csv,8303.0,1.0,0.2885552,0.28734028,0.0012149215
8304,8385.685060000003,3.563928,-1.92431e-05,25.0,3.560561,3.5610914,3.564045,3.5758634,-0.17800878,-0.33565408,0.41225216,0.5450553,0.288555213445772,FUDS,25,NMC_25C_FUDS.csv,8304.0,1.0,0.2885552,0.28696102,0.0015941858
8305,8386.700730000004,3.563928,-1.92431e-05,25.0,3.5605893,3.5610814,3.5640278,3.5758443,-0.17448436,-0.3339801,0.40408942,0.54233694,0.2885552064912545,FUDS,25,NMC_25C_FUDS.csv,8305.0,1.0,0.2885552,0.2871279,0.0014272928
8306,8387.716250000005,3.563928,-0.000199852,25.0,3.5606174,3.5610723,3.5640109,3.5758252,-0.1710333,-0.33231536,0.39609185,0.539633,0.2885552009276404,FUDS,25,NMC_25C_FUDS.csv,8306.0,1.0,0.2885552,0.28699484,0.0015603602
8307,8388.731850000004,3.5640898,-1.92431e-05,25.0,3.5606468,3.5610638,3.563994,3.5758061,-0.16764699,-0.33065802,0.3882491,0.53694165,0.2885551976821989,FUDS,25,NMC_25C_FUDS.csv,8307.0,1.0,0.2885552,0.28672418,0.0018310249
8308,8389.747450000003,3.5640898,-1.92431e-05,25.0,3.5606759,3.5610561,3.5639775,3.5757873,-0.16432774,-0.32900897,0.38056162,0.53426373,0.2885551944367572,FUDS,25,NMC_25C_FUDS.csv,8308.0,1.0,0.2885552,0.28654274,0.0020124614
8309,8390.747480000005,3.5642517,-1.92431e-05,25.0,3.5607054,3.5610492,3.563961,3.5757685,-0.1610742,-0.3273681,0.37302637,0.5315992,0.2885551907276812,FUDS,25,NMC_25C_FUDS.csv,8309.0,1.0,0.2885552,0.28643006,0.002125144
8310,8391.763060000005,3.5642517,-1.92431e-05,25.0,3.5607355,3.561043,3.563945,3.5757496,-0.1578851,-0.32573545,0.36564034,0.52894795,0.2885551870186051,FUDS,25,NMC_25C_FUDS.csv,8310.0,1.0,0.28855518,0.28628573,0.0022694468
8311,8392.76307,3.5645754,-1.92431e-05,25.0,3.5607674,3.5610375,3.5639293,3.575731,-0.15475915,-0.32411095,0.35840055,0.5263099,0.2885551819186256,FUDS,25,NMC_25C_FUDS.csv,8311.0,1.0,0.28855518,0.2868625,0.0016926825
8312,8393.77867,3.5644135,-1.92431e-05,25.0,3.5607982,3.5610328,3.5639136,3.5757124,-0.1516951,-0.32249454,0.35130414,0.523685,0.288555178673184,FUDS,25,NMC_25C_FUDS.csv,8312.0,1.0,0.28855518,0.287015,0.001540184
8313,8394.79434,3.5644135,-1.92431e-05,25.0,3.5608284,3.5610287,3.563898,3.5756938,-0.14869171,-0.32088616,0.34434822,0.5210732,0.2885551754277426,FUDS,25,NMC_25C_FUDS.csv,8313.0,1.0,0.28855518,0.2870966,0.0014585853
8314,8395.80992,3.4883273,-1.0529714,25.0,3.5608668,3.5610256,3.563883,3.5756752,-0.16659765,-0.32453746,0.3583799,0.52372605,0.2884598452188766,FUDS,25,NMC_25C_FUDS.csv,8314.0,1.0,0.28845984,0.28558773,0.0028721094
8315,8396.825150000004,3.4582164,-1.4479638,25.0,3.5608947,3.561023,3.5638683,3.5756567,-0.19197041,-0.3301406,0.3799551,0.52833575,0.2882860342063464,FUDS,25,NMC_25C_FUDS.csv,8315.0,1.0,0.28828603,0.2846941,0.003591925
8316,8397.825540000005,3.4284296,-1.8373574,25.0,3.5609112,3.5610209,3.5638535,3.5756383,-0.22455125,-0.33765787,0.40881363,0.5348645,0.2880645722302357,FUDS,25,NMC_25C_FUDS.csv,8316.0,1.0,0.28806457,0.284265,0.0037995577
8317,8398.82557,3.3941097,-2.283643,25.0,3.5609138,3.5610187,3.5638387,3.57562,-0.265324,-0.3473635,0.44593772,0.54358655,0.2877879664932996,FUDS,25,NMC_25C_FUDS.csv,8317.0,1.0,0.28778797,0.28382775,0.003960222
8318,8399.84115,3.3492675,-2.8653855,25.0,3.5608974,3.5610163,3.5638242,3.5756016,-0.31680867,-0.35992217,0.493846,0.5551666,0.2874348490084447,FUDS,25,NMC_25C_FUDS.csv,8318.0,1.0,0.28743485,0.28335807,0.004076779
8319,8400.856670000001,3.3109004,-3.348154,25.0,3.5608552,3.561013,3.5638094,3.5755832,-0.37683332,-0.37482604,0.5503651,0.5690967,0.2870145596927859,FUDS,25,NMC_25C_FUDS.csv,8319.0,1.0,0.28701457,0.28290394,0.0041106343
8320,8401.856720000003,3.3390687,-2.9262507,25.0,3.5607917,3.5610087,3.5637941,3.5755646,-0.42731518,-0.38755134,0.5974108,0.58085304,0.2866228715261423,FUDS,25,NMC_25C_FUDS.csv,8320.0,1.0,0.28662288,0.2829351,0.0036877692
8321,8402.856749999999,3.344249,-2.8252902,25.0,3.5607104,3.5610027,3.5637789,3.575546,-0.47479826,-0.3997096,0.64152575,0.5920472,0.2862554634349217,FUDS,25,NMC_25C_FUDS.csv,8321.0,1.0,0.28625545,0.2822912,0.0039642453
8322,8403.872360000001,3.3853679,-2.23831,25.0,3.560613,3.560995,3.5637631,3.5755274,-0.5097181,-0.40887967,0.6731442,0.600258,0.285943238049825,FUDS,25,NMC_25C_FUDS.csv,8322.0,1.0,0.28594324,0.28204915,0.0038940907
8323,8404.887999999999,3.4582164,-1.2205768,25.0,3.5605028,3.5609853,3.5637467,3.5755086,-0.52379405,-0.41292801,0.6839841,0.60335183,0.2857057820741751,FUDS,25,NMC_25C_FUDS.csv,8323.0,1.0,0.28570578,0.2811433,0.0045624673
8324,8405.903570000002,3.568137,0.2734232,25.0,3.5603986,3.5609736,3.56373,3.5754898,-0.5080081,-0.40950483,0.67585444,0.6017063,0.2856934257509667,FUDS,25,NMC_25C_FUDS.csv,8324.0,1.0,0.28569344,0.27994516,0.005748272
8325,8406.903580000006,3.563604,0.1876338,25.0,3.560311,3.5609605,3.563713,3.575471,-0.4942335,-0.4065266,0.666187,0.5996411,0.285720085662307,FUDS,25,NMC_25C_FUDS.csv,8325.0,1.0,0.28572008,0.2798258,0.0058942735
8326,8407.903610000001,3.5571287,0.07601726,25.0,3.5602386,3.5609462,3.5636957,3.5754519,-0.48294178,-0.4041199,0.6545009,0.5970295,0.2857333340183041,FUDS,25,NMC_25C_FUDS.csv,8326.0,1.0,0.28573334,0.2802826,0.0054507554
8327,8408.903610000001,3.498526,-0.7443101,25.0,3.5601785,3.560931,3.5636783,3.5754328,-0.4881172,-0.4058166,0.6562792,0.5977641,0.2856630484181608,FUDS,25,NMC_25C_FUDS.csv,8327.0,1.0,0.28566304,0.2803668,0.0052962303
8328,8409.91919,3.507106,-0.61788356,25.0,3.5601122,3.5609148,3.5636604,3.5754137,-0.49068674,-0.4068743,0.65551895,0.59786445,0.2855785468568071,FUDS,25,NMC_25C_FUDS.csv,8328.0,1.0,0.28557855,0.28014186,0.0054366887
8329,8410.934809999999,3.5067823,-0.6223988,25.0,3.5600467,3.5608976,3.5636423,3.5753944,-0.49329484,-0.4079492,0.6548631,0.5979868,0.2854972601371153,FUDS,25,NMC_25C_FUDS.csv,8329.0,1.0,0.28549725,0.27990454,0.005592704
8330,8411.95048,3.4860609,-0.9110124,25.0,3.559985,3.5608795,3.5636241,3.575375,-0.5015662,-0.41045827,0.6599352,0.59954804,0.2853969681117704,FUDS,25,NMC_25C_FUDS.csv,8330.0,1.0,0.28539696,0.2804727,0.0049242675
8331,8412.96613,3.395081,-2.151437,25.0,3.559922,3.5608606,3.5636058,3.5753558,-0.53423584,-0.41914144,0.6894689,0.6072881,0.2851467427145677,FUDS,25,NMC_25C_FUDS.csv,8331.0,1.0,0.28514674,0.28065088,0.004495859
8332,8413.981660000005,3.5705652,0.27848026,25.0,3.55984,3.5608404,3.563587,3.5753365,-0.51814294,-0.41566202,0.6813308,0.60564816,0.2851318517015173,FUDS,25,NMC_25C_FUDS.csv,8332.0,1.0,0.28513184,0.28001252,0.0051193237
8333,8414.981660000005,3.654422,1.4074688,25.0,3.55977,3.5608191,3.5635679,3.575317,-0.48001328,-0.40656912,0.6957093,0.6096473,0.2852915315979516,FUDS,25,NMC_25C_FUDS.csv,8333.0,1.0,0.28529152,0.2799192,0.0053723156
8334,8415.981680000004,3.599057,0.6126074,25.0,3.559724,3.5607975,3.5635486,3.5752976,-0.45837796,-0.40148595,0.6940638,0.609662,0.2853880431475377,FUDS,25,NMC_25C_FUDS.csv,8334.0,1.0,0.28538805,0.28062245,0.0047656
8335,8416.997300000003,3.6730387,1.6148083,25.0,3.5596833,3.5607755,3.5635295,3.575278,-0.41732612,-0.39142966,0.7122957,0.6146752,0.2855771156170884,FUDS,25,NMC_25C_FUDS.csv,8335.0,1.0,0.28557712,0.28065342,0.0049237013
8336,8418.012890000005,3.6084464,0.6982162,25.0,3.5596635,3.5607533,3.5635102,3.5752585,-0.3952369,-0.38599503,0.71201694,0.61509186,0.285684146569972,FUDS,25,NMC_25C_FUDS.csv,8336.0,1.0,0.28568414,0.2810076,0.0046765506
8337,8419.02822,3.5661943,0.10654023,25.0,3.559653,3.5607316,3.5634909,3.575239,-0.38530105,-0.38353848,0.7000277,0.61255544,0.2857175143453391,FUDS,25,NMC_25C_FUDS.csv,8337.0,1.0,0.28571752,0.28158143,0.0041360855
8338,8420.044160000005,3.4836326,-1.0229902,25.0,3.5596433,3.5607102,3.5634718,3.5752196,-0.39792815,-0.38672778,0.7064228,0.6146025,0.285600950603386,FUDS,25,NMC_25C_FUDS.csv,8338.0,1.0,0.28560096,0.28210387,0.003497094
8339,8421.044170000001,3.5077536,-0.6789295,25.0,3.559625,3.5606887,3.5634525,3.5752,-0.40349233,-0.3881851,0.7058784,0.61492336,0.2855090345990191,FUDS,25,NMC_25C_FUDS.csv,8339.0,1.0,0.28550902,0.28222874,0.003280282
8340,8422.059740000004,3.4420278,-1.5698751,25.0,3.559602,3.560667,3.5634334,3.5751805,-0.42658827,-0.39407882,0.72298664,0.6196862,0.2853090922184851,FUDS,25,NMC_25C_FUDS.csv,8340.0,1.0,0.2853091,0.2821694,0.0031397045
8341,8423.075060000003,3.3593042,-2.6784549,25.0,3.5595658,3.5606453,3.563414,3.575161,-0.4711782,-0.40547222,0.76170754,0.62995434,0.2849741770243195,FUDS,25,NMC_25C_FUDS.csv,8341.0,1.0,0.2849742,0.28244877,0.002525419
8342,8424.091,3.3261178,-3.0889797,25.0,3.5595033,3.5606227,3.5633945,3.5751414,-0.5230141,-0.41885626,0.8077906,0.64221877,0.2845668694748171,FUDS,25,NMC_25C_FUDS.csv,8342.0,1.0,0.28456688,0.28193513,0.0026317537
8343,8425.09102,3.2560213,-3.9994311,25.0,3.5594134,3.5605989,3.5633748,3.5751219,-0.59185183,-0.43671444,0.8709893,0.65896297,0.2840572748806924,FUDS,25,NMC_25C_FUDS.csv,8343.0,1.0,0.2840573,0.28184277,0.0022145212
8344,8426.09104,3.252136,-3.9996116,25.0,3.5592923,3.5605729,3.5633543,3.575102,-0.65933,-0.45448446,0.9329402,0.6756245,0.2835421713813725,FUDS,25,NMC_25C_FUDS.csv,8344.0,1.0,0.2835422,0.28082713,0.0027150512
8345,8427.10658,3.2488983,-3.9996116,25.0,3.559143,3.5605445,3.5633333,3.575082,-0.725472,-0.47216585,0.9936643,0.6922029,0.2830190725050034,FUDS,25,NMC_25C_FUDS.csv,8345.0,1.0,0.28301907,0.28027356,0.0027455091
8346,8428.106619999999,3.2461462,-3.9996116,25.0,3.5589745,3.5605135,3.5633116,3.575062,-0.7903043,-0.4897591,1.053186,0.70869875,0.2825039620511658,FUDS,25,NMC_25C_FUDS.csv,8346.0,1.0,0.28250396,0.27970517,0.0027987957
8347,8429.12223,3.352505,-2.5316195,25.0,3.5587957,3.5604794,3.563289,3.5750418,-0.82478464,-0.4999429,1.082461,0.7177906,0.2821699328625403,FUDS,25,NMC_25C_FUDS.csv,8347.0,1.0,0.28216994,0.2790412,0.0031287372
8348,8430.122240000004,3.2429085,-3.9996116,25.0,3.558603,3.5604422,3.5632656,3.5750213,-0.88765043,-0.5173976,1.1402245,0.73415875,0.2816563167027143,FUDS,25,NMC_25C_FUDS.csv,8348.0,1.0,0.28165632,0.27882105,0.0028352737
8349,8431.137860000003,3.3133287,-3.0169165,25.0,3.5583966,3.5604017,3.5632415,3.5750005,-0.9298127,-0.52986395,1.1773854,0.745544,0.2812596746013784,FUDS,25,NMC_25C_FUDS.csv,8349.0,1.0,0.2812597,0.27849895,0.0027607381
8350,8432.153470000005,3.2510028,-3.8327286,25.0,3.5581696,3.5603576,3.563216,3.5749793,-0.9872943,-0.54633707,1.2299649,0.76094145,0.2807388600522186,FUDS,25,NMC_25C_FUDS.csv,8350.0,1.0,0.28073886,0.27808642,0.0026524365
8351,8433.169050000004,3.2370806,-3.9994311,25.0,3.55793,3.5603094,3.5631897,3.574958,-1.0469387,-0.5635595,1.2848039,0.77709347,0.2802363757568716,FUDS,25,NMC_25C_FUDS.csv,8351.0,1.0,0.28023636,0.27758107,0.0026552975
8352,8434.18447,3.3120337,-2.9204712,25.0,3.557659,3.560257,3.563162,3.5749364,-1.0840371,-0.5753146,1.3171923,0.7877836,0.2797209050590231,FUDS,25,NMC_25C_FUDS.csv,8352.0,1.0,0.2797209,0.27673727,0.0029836297
8353,8435.18473,3.325794,-2.748531,25.0,3.5574038,3.5602005,3.5631335,3.5749145,-1.1169963,-0.58615357,1.3455347,0.7975629,0.2793454343637503,FUDS,25,NMC_25C_FUDS.csv,8353.0,1.0,0.27934542,0.27588755,0.003457874
8354,8436.200090000006,3.3368022,-2.5923042,25.0,3.5571434,3.56014,3.5631034,3.5748923,-1.1462092,-0.5961593,1.3702224,0.8065142,0.2789870694635611,FUDS,25,NMC_25C_FUDS.csv,8354.0,1.0,0.27898708,0.2750946,0.0038924813
8355,8437.200270000001,3.4476938,-1.0529714,25.0,3.5568745,3.5600753,3.5630724,3.5748699,-1.144363,-0.59843767,1.3639404,0.8077434,0.2786671148276217,FUDS,25,NMC_25C_FUDS.csv,8355.0,1.0,0.27866712,0.27471635,0.0039507747
8356,8438.215940000002,3.4803948,-0.64298826,25.0,3.5566266,3.560007,3.5630403,3.574847,-1.1344352,-0.5986598,1.3496646,0.80692166,0.2785335152993956,FUDS,25,NMC_25C_FUDS.csv,8356.0,1.0,0.27853352,0.27458566,0.003947854
8357,8439.216050000003,3.4661489,-0.87615484,25.0,3.5564077,3.5599358,3.563007,3.574824,-1.1293209,-0.60004383,1.3402885,0.80726695,0.2784485519580745,FUDS,25,NMC_25C_FUDS.csv,8357.0,1.0,0.27844855,0.27480736,0.0036411881
8358,8440.23126,3.4850895,-0.6278171,25.0,3.5561938,3.5598617,3.5629733,3.5748007,-1.1193905,-0.60018235,1.3261806,0.806372,0.278337956583112,FUDS,25,NMC_25C_FUDS.csv,8358.0,1.0,0.27833796,0.27491006,0.003427893
8359,8441.247110000004,3.4577308,-1.0275054,25.0,3.5559976,3.5597851,3.5629385,3.5747774,-1.117571,-0.60231364,1.3202664,0.80747485,0.2782485595050139,FUDS,25,NMC_25C_FUDS.csv,8359.0,1.0,0.27824855,0.2750895,0.0031590462
8360,8442.24714,3.4578927,-1.0275054,25.0,3.5558076,3.5597064,3.562903,3.5747535,-1.1157876,-0.6044343,1.3144693,0.8085723,0.2781162229171809,FUDS,25,NMC_25C_FUDS.csv,8360.0,1.0,0.27811623,0.27494252,0.003173709
